gene_symbol,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
UGT85A4,130.5,175.7,127.5,115.9,102.3,110.7,106.5,125.3
RTFL7,324.6,344.8,299.8,311.4,312.5,312.0,322.1,318.8
RPM1,1408.3,1733.4,1565.0,1969.4,1615.3,1838.5,1575.2,1828.9
MYB69,5.2,19.5,29.6,23.5,22.1,17.8,17.2,19.2
UNE2,171.9,181.6,182.8,188.4,141.3,228.9,185.3,194.5
AGL8,36.6,33.4,56.2,33.7,32.4,31.4,27.1,9.2
UKL3,353.4,383.3,309.8,345.3,316.4,333.4,360.5,299.8
PEL1,716.9,709.3,743.5,655.1,775.6,597.9,672.1,563.0
GolS1,199.6,214.8,224.9,216.1,163.6,218.5,208.3,214.5
HB24,10.4,9.0,20.7,18.6,8.1,15.5,14.7,11.6
PARP2,2.1,1.5,1.9,1.4,0.8,0.6,0.6,0.6
BGAL14,327.2,336.4,400.2,367.2,534.7,370.1,414.0,537.4
HK1,3.4,19.5,3.4,1.3,1.6,2.8,1.2,1.6
HIS4,20.3,16.5,20.2,8.3,10.8,21.8,18.6,18.3
PETC,448.7,375.6,511.4,439.3,546.2,471.0,485.1,427.6
HIS1-3,2.9,1.2,5.3,0.8,2.3,1.5,2.2,1.8
HEMD,7.5,1.5,0.5,0.4,3.4,3.2,3.2,0.2
CRK26,366.2,228.9,319.9,216.3,203.8,221.7,307.4,183.6
PAA1,24.8,5.6,6.1,1.5,2.7,22.9,13.0,5.1
HB4,267.9,289.3,345.7,381.9,399.0,332.7,334.4,371.2
RBP-DR1,193.8,276.9,200.4,205.1,201.9,287.4,217.1,332.6
ARA4,13.1,11.6,4.3,16.3,1.6,12.5,2.1,3.2
AT1G35180;AT1G35170,89.1,70.3,88.4,62.3,56.5,41.4,58.5,46.6
APG10,3.5,10.2,5.0,0.5,2.4,10.5,2.2,8.8
APC10,8.6,3.5,0.1,5.8,0.4,6.4,3.9,5.8
APK2B,2.1,1.9,0.6,3.3,0.7,0.4,0.3,0.3
ARABIDILLO-1,4.7,10.0,14.5,12.9,3.7,26.2,15.6,2.9
AR781,112.8,125.7,101.8,69.0,63.7,66.3,41.3,40.3
MFDX1,16.6,1.8,38.2,30.6,11.0,27.3,32.8,19.7
CLS,96.2,70.8,85.2,67.2,82.9,119.0,105.2,132.8
CYP71B26,136.0,124.8,133.1,118.9,156.7,139.4,162.4,135.0
AT1G66920;AT1G66910,5.2,9.6,2.2,1.9,6.2,14.6,2.6,10.0
CYP71B25,126.8,109.7,122.0,138.0,164.0,182.3,167.4,180.1
SAUR68,225.0,196.5,199.7,150.9,136.2,155.5,173.4,141.2
SARA1A,143.5,137.9,170.8,122.7,164.9,143.7,148.1,130.7
ZCF37,38.2,54.4,32.3,25.3,41.0,37.5,54.4,34.3
Z-ISO,22.2,20.8,39.3,12.5,15.2,20.8,16.2,18.8
ZF14,18.3,18.0,34.2,25.4,27.0,23.5,23.3,35.3
ZCF125,263.7,305.9,278.8,249.6,303.2,374.0,400.1,440.8
CGL1,47.3,59.9,58.4,38.3,23.8,54.1,41.6,38.8
TAR1,212.5,192.4,160.3,165.9,147.7,182.8,98.0,147.0
245771_at,39.2,17.9,42.3,25.4,25.3,9.1,34.4,23.8
TBL38,112.9,140.0,107.2,127.3,125.0,131.3,119.5,144.8
TBL31,229.9,253.1,173.2,202.6,173.8,201.3,170.9,217.9
ZIM,192.6,208.3,178.4,161.6,126.7,188.6,149.5,133.2
TIM9,146.4,191.2,185.8,209.3,156.7,155.8,169.9,173.9
TBL2,25.5,15.2,37.9,27.6,25.6,17.9,32.8,24.0
IND,55.7,44.0,69.8,52.4,41.2,50.0,75.9,59.5
MAP65-4,370.0,198.8,275.9,188.0,153.2,134.4,254.7,102.6
MAP2B,12.3,13.7,21.5,6.7,16.3,0.6,9.5,9.0
AT1G73460;AT1G73450,308.8,311.2,254.9,299.2,316.7,274.2,262.9,294.7
LTP6,87.8,171.8,166.1,179.1,124.6,131.9,90.5,191.5
LTP5,54.2,94.6,87.7,103.8,85.5,109.6,79.5,130.7
LTP12,168.6,147.5,140.3,133.0,139.4,151.1,120.7,113.8
SPT,91.3,90.8,77.7,110.4,50.3,48.9,64.8,75.3
ATPD,97.7,120.4,112.4,103.7,102.6,116.1,111.5,104.6
LTI30,148.2,170.3,132.8,132.3,127.3,149.7,139.5,119.7
LTA3,4.6,1.5,10.3,1.8,3.0,4.0,17.2,9.4
MAP1B,1213.5,1174.1,1138.9,1058.2,1109.5,1084.1,1092.8,1113.6
MAG1,133.3,147.0,149.5,145.2,135.9,145.5,122.6,151.5
EMB2453,66.4,83.5,72.8,61.5,91.7,66.5,113.4,72.2
LUT1,142.6,135.9,170.6,164.8,147.3,143.4,129.5,172.8
LTL1,227.3,198.2,192.8,203.8,242.9,216.2,244.1,205.0
MAG2,116.4,90.8,101.0,79.2,78.7,92.1,89.1,107.0
FRS9,16.7,11.8,19.0,14.7,5.0,6.6,3.2,8.8
scpl25,35.2,21.9,42.1,20.3,33.2,6.0,30.5,32.3
GH3.3,28.5,16.2,6.3,13.6,16.9,33.9,2.4,22.6
GGPS2,11.1,1.3,21.3,3.4,7.8,8.6,1.7,12.7
VDAC5,718.0,756.6,657.0,754.1,557.2,642.4,663.0,690.9
AAP5,148.2,164.3,219.7,192.7,123.9,119.4,124.4,118.9
GEK1,16.1,11.3,32.5,12.2,22.3,16.0,9.0,9.0
ALDH3H1,471.3,450.7,569.3,494.0,601.3,465.4,574.5,511.4
OFP2,30.0,49.6,19.2,30.7,14.2,26.5,16.4,12.8
ORC4,82.7,89.6,68.3,80.4,38.3,39.6,57.3,46.9
ALF4,347.0,265.7,495.9,302.7,349.0,384.4,303.8,419.4
ORC2,40.8,72.0,61.5,54.5,44.8,53.5,46.1,59.3
ORP1B,283.5,252.4,253.3,196.9,201.0,189.2,208.3,193.7
OPR3,19.8,7.5,15.8,7.4,1.6,6.5,2.6,1.9
BGLU9,2363.5,2908.3,2052.9,2439.9,1996.0,2457.7,2004.0,2337.9
AT1G25682;AT1G25988,57.5,83.0,65.0,72.1,85.2,92.2,98.2,88.0
AT5G33390,46.1,26.7,19.7,35.3,27.1,53.5,20.6,38.5
AT5G04110,257.6,251.2,241.5,266.5,252.1,247.3,256.9,229.7
AT5G04210,15.9,8.4,7.6,8.7,3.9,4.5,3.8,7.8
AT5G04120,2.4,2.0,5.7,3.2,1.3,1.9,1.7,2.5
AT5G04230,56.5,44.7,85.6,51.5,53.4,61.2,58.9,50.4
AT5G04240,196.8,135.3,146.4,109.1,157.8,101.4,157.4,113.6
AT5G04150,2.0,2.5,4.2,1.2,3.6,3.5,2.8,3.8
AT5G04260,155.2,140.0,124.2,117.4,135.5,128.9,128.8,158.9
AT5G04170,173.1,226.6,159.4,197.4,185.3,197.3,160.0,214.3
AT5G04270,121.2,126.6,148.4,129.8,128.1,149.3,119.6,163.5
AT5G04190,6.5,6.9,7.8,1.9,13.2,3.1,5.0,2.9
AT5G04200,3.8,16.7,8.1,17.3,17.5,6.8,16.3,20.8
AT5G04160,320.2,318.7,341.5,309.9,319.6,339.7,319.8,348.6
AT5G04250,94.7,110.3,99.8,79.7,85.2,94.6,73.3,91.8
AT5G04180,20.3,12.9,8.4,17.8,26.8,25.7,6.4,21.6
AT5G04140,119.6,129.2,174.7,158.7,97.2,154.6,177.2,122.8
AT5G04220,56.9,66.5,35.5,43.0,49.4,27.4,29.9,44.9
AT5G04380,16.6,11.0,6.8,7.5,11.8,11.3,6.1,27.8
AT5G04290,291.9,326.0,250.5,323.5,279.5,346.0,300.3,306.3
AT5G04390,1.8,7.4,19.2,3.8,13.6,8.4,18.1,6.4
AT5G04310,1.7,3.7,6.2,11.6,3.4,5.4,4.9,5.4
AT5G04400,22.7,28.0,42.3,26.4,18.6,42.3,28.1,21.2
AT5G04320,167.9,200.5,159.8,183.2,144.3,142.8,139.2,137.0
AT5G04330,2.3,11.8,7.2,25.0,18.9,14.8,15.4,22.5
AT5G04340,46.7,40.1,8.3,34.1,29.4,35.8,19.9,28.0
AT5G04360,118.5,130.3,69.8,86.8,88.5,89.2,107.3,111.4
AT5G04370,2.3,0.7,3.1,0.4,1.4,10.1,1.4,3.1
AT5G04280,1025.8,718.5,962.0,675.0,904.5,619.1,904.0,626.9
AT5G08670;AT5G08690,2546.5,3173.9,3263.6,3483.2,2988.6,3432.3,2421.2,3140.7
AT5G08740,133.2,183.4,152.3,174.8,143.5,164.9,121.5,164.4
AT5G08750,136.5,168.6,189.7,201.6,238.2,177.5,235.2,197.7
AT5G22030,193.9,221.1,156.8,210.4,196.0,222.3,168.3,171.6
AT5G22000,247.6,190.0,275.6,295.0,338.5,294.8,343.5,295.0
AT5G22220,69.9,106.0,80.5,75.3,77.3,95.3,83.2,75.3
AT5G22060,925.9,719.2,970.3,842.0,900.1,725.4,959.2,782.2
emb2458,201.4,212.9,207.0,160.1,195.8,196.3,199.1,207.0
AGP31,5479.2,5647.9,5284.4,5578.8,5231.8,5669.8,5046.2,5315.7
ORP2B,1.6,1.0,32.7,1.3,2.4,3.8,4.4,1.1
SDD1,46.3,55.2,43.7,50.8,79.6,61.1,69.4,53.7
SD1-13,78.4,74.6,82.8,86.3,70.3,84.2,69.1,78.7
NRAMP5,49.7,47.5,44.0,47.5,51.4,67.4,57.7,62.8
SCRM2,124.5,174.9,76.0,137.4,109.1,109.4,94.5,90.7
SCRL22,1.6,3.3,3.6,4.6,3.5,4.4,13.3,0.9
SEC3B,5.2,12.9,5.6,12.8,1.7,10.5,20.5,14.5
SD1-29,117.6,120.7,104.9,120.0,103.1,124.0,115.3,121.4
SDE3,168.7,116.1,156.6,137.8,220.2,167.2,208.8,180.9
PP2C52,486.9,456.6,510.8,438.1,592.1,467.7,562.2,432.9
ACA10,130.6,164.3,48.0,56.2,139.9,172.6,189.9,170.3
CRK21,10.9,10.0,13.9,3.7,13.8,2.3,11.3,2.1
RRF,218.9,115.7,118.9,88.3,107.5,134.1,170.4,99.0
NIP1;2,45.7,38.2,59.8,45.0,28.5,59.2,25.9,48.8
UGT73C1,48.6,63.9,79.3,42.7,47.3,46.2,33.3,43.4
UGT73B4,27.9,42.2,32.2,47.4,23.4,35.4,27.9,28.3
UGT71D1,47.6,66.6,39.5,68.0,48.3,52.9,51.4,45.3
AT4G09146;AT1G56675,29.4,33.4,10.7,27.4,23.3,25.8,25.9,26.2
UGT71C1,28.7,29.6,29.8,36.9,28.3,38.1,24.1,42.1
UFD1,2.4,16.8,16.0,13.0,10.5,15.2,16.4,18.4
UBQ6,96.1,107.1,89.5,107.8,78.1,103.6,100.3,95.9
AKINBETA1,217.4,203.6,191.2,193.4,184.8,192.6,186.4,176.7
UBP4,39.0,40.3,47.9,34.1,40.3,33.7,43.1,34.3
UBP19,130.6,129.4,205.4,150.3,129.8,151.3,140.8,119.1
UBC29,11.5,7.0,14.6,8.4,9.1,14.3,7.8,16.5
245655_at,10.4,5.2,2.2,0.2,1.0,4.3,0.1,0.2
UCC1,2.3,1.9,5.1,2.4,1.3,1.2,2.6,2.1
UGT73C2,68.8,72.8,87.1,53.8,72.9,62.3,114.9,70.8
UGT73B5,542.8,498.8,611.7,580.8,590.8,583.3,597.9,671.1
ATBET12,3.6,2.3,2.8,0.6,0.9,1.9,1.3,1.9
LCR11,102.7,73.9,100.8,57.3,37.9,43.8,46.0,55.0
SQS2,3986.4,3210.2,3545.6,3230.4,3150.5,2920.9,3484.2,3064.0
PWP2,49.3,50.0,46.5,51.0,51.3,50.3,31.3,54.9
KEA2,634.8,668.1,612.7,652.1,632.6,638.0,587.2,613.4
PAP25,67.8,81.3,62.7,57.6,88.2,75.6,79.0,75.6
UBP24,284.7,344.1,258.6,325.4,296.1,285.2,269.6,326.5
PUP19,6.9,2.5,5.2,3.8,1.3,3.7,1.7,8.1
CCR1,89.3,101.4,85.9,93.2,92.7,89.8,102.5,95.1
PUP17,9.8,23.7,23.6,9.8,23.7,18.7,14.8,16.2
PUP16,86.7,105.2,92.6,112.7,139.9,171.6,130.0,135.7
AT1G24822;AT1G25097;AT1G24996,171.6,178.8,179.0,185.5,159.5,224.0,165.2,216.9
PUP18,2294.2,2070.4,2289.0,2092.5,2059.8,1972.4,1943.3,1953.4
PUR4,14.6,6.8,5.4,7.8,6.1,9.2,1.7,4.7
PXMT1,41.7,62.7,75.1,47.9,55.7,58.5,73.6,48.9
PUP3,879.6,745.1,741.2,638.4,898.0,928.3,1183.4,1232.6
FKBP53,14.5,14.0,18.0,2.3,7.9,10.5,2.6,19.8
PUP9,279.3,277.7,184.3,181.6,234.0,206.7,214.5,254.5
CYP702A6,109.9,98.7,68.5,74.9,84.2,83.0,66.3,79.2
AT1G25112;AT1G24851;AT1G25025;AT1G25180,1.1,4.5,5.5,18.7,2.9,2.7,3.8,12.3
245647_at,24.2,25.3,25.0,30.8,35.8,33.7,47.1,54.6
PTAC6,1.3,9.6,12.5,7.3,2.0,8.7,10.2,17.8
TRE1,264.3,229.8,298.3,229.1,251.4,269.9,273.7,215.9
PSB27,9.5,6.6,6.6,17.2,16.2,44.1,19.2,12.7
AT1G25150;AT1G24881;AT1G24800;AT1G25055;AT1G25211,1696.6,2065.7,1624.3,1827.5,1768.4,1888.5,1702.6,1997.7
AT4G13960,21.6,4.9,31.8,11.6,18.2,10.2,26.3,13.6
AT4G13985,1.1,1.8,1.1,17.9,2.2,1.9,2.2,2.0
AT4G13990,53.3,82.2,66.4,60.3,71.7,104.4,91.3,65.4
AT4G14050,27.7,29.5,25.7,31.3,20.6,20.6,28.5,14.4
AT4G14070,120.6,89.0,116.4,77.3,82.1,82.9,115.2,83.8
AT4G14080,1.0,2.2,2.1,1.1,2.0,7.1,2.2,1.4
AT4G14103;AT4G14096,66.0,153.3,51.4,118.6,48.2,107.8,25.2,98.6
AT4G14090,423.1,419.7,485.6,482.0,402.7,372.1,496.1,497.7
AT4G14160,467.3,523.8,434.2,474.0,463.2,455.3,416.0,499.3
AT4G14170,39.3,30.7,36.2,35.0,53.5,45.8,60.5,36.4
AT4G14180,2.3,3.6,3.5,0.9,5.7,1.2,0.9,1.2
AT4G14190,88.7,92.9,102.6,74.9,105.8,94.8,85.3,79.8
AT4G14200,291.2,320.3,355.7,289.4,254.3,254.6,258.6,296.3
AT4G14220,124.7,132.4,116.6,136.4,126.0,145.9,124.0,155.0
AT4G14230,208.5,215.2,135.3,147.7,131.5,137.7,155.6,131.2
AT4G14240,112.3,115.0,116.2,116.6,95.1,111.4,121.3,124.1
AT4G14270,850.7,761.5,282.8,261.1,486.6,362.8,467.3,409.8
245603_at,24.2,14.4,1.8,12.3,8.0,3.7,17.6,3.9
AT4G14290,50.4,73.8,59.5,62.8,53.8,53.7,57.5,52.9
AT4G14300,723.3,644.8,708.1,542.0,709.6,596.9,671.1,656.4
245606_at,44.4,56.4,59.0,52.4,53.9,72.4,46.2,71.6
AT4G14330,109.6,222.7,113.0,196.5,125.1,157.4,140.7,171.5
AT4G14350,126.7,132.3,125.2,115.9,109.6,117.9,92.0,124.6
AT4G14368,11.9,1.0,2.8,0.8,1.7,7.7,1.4,0.6
AT4G14380,2.5,7.4,8.2,8.8,12.4,12.8,2.2,1.6
AT4G14390,40.9,43.3,50.8,54.3,47.8,59.6,40.1,70.3
AT4G14440,479.7,541.8,448.0,492.4,431.7,455.0,543.1,452.9
245613_at,9.4,3.3,9.1,0.6,2.8,19.4,3.8,3.2
AT4G14460,11.4,13.0,28.2,9.2,12.6,20.5,13.7,19.5
AT4G14470,34.4,20.0,25.6,16.7,23.5,28.1,20.0,21.3
AT4G14480,1.4,5.7,4.3,12.5,8.6,14.3,6.7,1.4
AT4G14490,31.7,43.0,51.2,44.2,37.1,34.0,38.6,43.9
AT4G14510,126.8,140.4,148.7,137.2,106.5,181.3,149.3,123.2
AT4G14530,0.9,0.4,1.9,0.5,0.4,0.6,0.6,0.9
AT4G14540,109.1,102.1,132.1,112.6,131.6,135.4,143.1,123.1
AT4G14550,33.1,27.8,48.5,42.2,28.5,37.6,32.4,31.9
AT4G14570,103.4,112.5,70.0,106.1,119.6,84.8,107.9,121.0
AT4G14580,17.8,4.0,32.2,20.2,16.7,8.9,23.0,1.9
AT4G14590,74.3,76.0,97.3,74.8,68.7,69.4,90.0,76.5
AT4G14605,135.3,130.4,184.6,121.2,115.5,120.0,132.0,143.9
AT4G14610,5.9,12.9,11.7,44.6,33.6,44.0,18.3,25.0
AT4G14630,35.5,22.8,18.5,10.6,10.4,17.3,2.7,26.1
AT4G14650,51.4,44.0,48.9,50.1,38.9,61.6,46.6,51.3
AT4G14660,191.6,227.1,193.0,220.9,200.2,253.1,193.0,238.4
AT4G14670,3.2,1.7,9.1,4.9,1.2,2.0,11.7,5.3
AT4G14695,7.6,14.4,2.4,17.1,6.0,8.8,18.3,22.5
AT4G14720,294.6,368.9,278.3,320.1,330.8,313.3,344.6,312.8
245573_at,33.9,31.1,19.4,18.8,27.3,46.1,33.9,31.6
AT4G14750,27.8,55.6,59.2,51.7,58.6,63.2,56.2,55.9
AT4G14760,113.1,174.3,140.5,180.2,206.7,185.1,203.6,159.5
AT4G14770,433.8,446.7,480.3,467.4,412.4,476.7,458.5,614.9
AT4G14780,21.5,4.1,17.7,7.7,8.4,6.9,6.1,17.4
AT4G14790,204.7,179.9,213.5,135.7,156.6,167.6,191.0,139.2
AT4G14810,15.5,12.6,23.3,15.7,15.8,13.7,13.5,9.6
AT4G14820,37.4,44.4,41.8,60.7,43.6,51.8,54.1,61.6
AT4G14840,37.0,38.3,60.3,44.0,58.4,57.2,34.3,44.8
AT4G14850,51.9,45.6,47.4,40.5,41.4,37.9,38.3,34.6
AT4G14920,158.1,134.2,151.4,149.6,175.7,161.3,171.9,115.6
AT4G14940,19.6,20.9,31.9,30.1,18.5,34.0,17.8,22.3
AT4G14970,78.2,127.3,93.7,64.0,86.2,79.8,75.1,68.5
AT4G14980,8.7,2.0,2.3,13.5,30.2,38.4,41.6,64.4
AT4G15020,169.7,193.9,119.1,169.5,116.9,143.3,142.3,183.7
AT4G15030,34.9,63.0,43.0,52.4,37.2,55.2,29.2,66.3
AT4G15040,2.4,4.3,2.1,1.8,1.0,16.8,9.8,2.2
245590_at,14.6,15.7,15.1,20.0,12.1,8.4,13.2,22.9
AT4G15100,3.6,15.2,37.5,26.4,24.6,19.7,19.1,28.1
AT4G15110,313.7,297.6,324.8,267.3,341.6,317.7,308.1,246.0
AT4G15130,87.4,118.5,95.4,124.6,85.7,94.2,95.7,125.8
AT4G15150,1.2,2.9,2.3,1.2,1.4,0.8,0.9,1.5
245535_at,153.7,155.5,147.1,132.0,131.4,158.5,115.2,147.9
245536_at,134.0,102.5,175.9,102.4,128.6,84.6,113.8,90.0
AT4G15200,7.9,10.3,10.2,3.6,11.1,9.2,12.2,6.9
AT4G15230,5.5,3.6,3.8,2.4,2.8,4.6,1.1,1.3
245541_at,56.6,58.2,55.4,69.1,53.5,46.6,52.9,62.5
AT4G15250,27.0,8.8,27.7,14.0,20.1,21.0,3.1,5.5
AT4G15260,30.4,16.2,16.0,19.5,26.1,20.5,29.4,22.4
AT4G15270,21.1,18.7,11.6,17.3,1.7,5.2,2.5,16.0
AT4G15280,22.0,25.0,29.6,18.5,21.8,27.7,22.1,18.7
AT4G15290,41.5,50.2,32.6,43.1,38.7,37.3,26.7,42.6
AT4G15300,2.3,0.7,2.3,0.5,0.8,3.9,0.7,0.8
AT4G15310,21.5,5.9,20.4,16.9,3.3,16.2,11.9,4.6
AT4G15320,53.1,54.3,43.9,22.7,20.4,23.3,26.7,35.4
AT4G15330,9.7,5.9,10.8,6.0,12.3,10.1,11.0,17.9
AT4G15350,1.5,0.5,7.2,0.5,1.0,1.3,1.9,1.4
AT4G15360,19.0,6.9,9.2,10.8,16.4,12.7,18.4,20.3
AT4G15370,12.8,19.8,23.8,17.4,5.0,18.2,19.2,18.5
AT4G15380,21.5,14.7,4.4,11.4,10.2,14.9,20.0,5.2
AT4G15390,3.1,1.7,2.4,1.5,1.5,4.7,1.7,3.6
AT4G15400,6.7,3.9,3.0,1.6,0.7,1.9,5.1,0.7
AT4G15410,438.0,367.5,451.4,313.1,307.5,337.0,304.1,315.8
AT4G15430,67.6,63.4,91.0,78.6,115.1,78.1,125.5,99.1
AT4G15460,13.7,10.5,25.0,11.3,11.7,16.9,16.1,16.2
AT4G15480,2.6,2.2,12.1,14.7,18.2,7.0,34.6,23.8
AT4G15500,61.5,49.7,45.4,53.2,58.3,49.2,62.0,50.9
AT4G15520,298.9,310.3,243.7,327.7,250.4,315.5,261.6,292.1
AT4G15530,3.3,5.9,5.2,1.2,1.3,15.4,3.3,3.1
AT4G15570,144.8,160.2,181.6,148.1,146.6,126.4,162.7,149.4
AT4G15590,30.3,2.5,46.6,24.9,24.7,11.8,31.1,26.3
AT4G15620,269.8,357.4,211.6,286.8,201.9,244.9,278.7,280.7
AT4G15640,406.8,541.5,464.7,458.0,416.1,506.3,390.0,497.9
AT4G15650,14.4,7.7,3.6,5.7,1.0,5.0,3.9,0.5
AT4G15660,6.5,4.6,4.4,10.6,5.6,14.0,8.5,13.7
AT4G15690,0.4,0.6,0.9,0.2,0.5,0.3,1.0,0.7
AT4G15700,1.6,2.8,12.8,4.5,0.1,3.6,1.0,2.8
AT4G15710,3.4,1.8,2.2,2.0,1.8,1.6,3.0,3.2
AT4G15720,20.4,19.5,14.3,23.3,15.0,5.7,4.3,27.4
AT4G15730,35.0,50.1,55.1,42.1,44.0,51.2,50.6,43.1
AT4G15740,37.4,6.8,32.8,18.8,20.4,17.6,15.7,23.6
AT4G15755,2.9,0.9,4.6,0.9,3.2,14.8,3.8,8.4
AT4G15770,1474.1,1782.5,1421.1,1753.5,1226.2,1423.6,1330.2,1423.1
AT4G15780,232.9,344.3,263.0,385.7,408.5,444.0,359.7,521.3
245514_at,47.5,40.0,48.3,44.4,40.8,68.9,49.8,48.3
AT4G15810,31.9,22.9,27.9,21.0,18.8,19.1,24.0,30.2
AT4G15820,83.4,95.9,80.4,95.8,77.6,79.9,89.1,80.0
AT4G15840,134.3,124.3,138.6,132.2,150.7,143.2,137.6,140.6
AT4G15850,84.0,117.1,72.5,137.7,74.9,96.5,85.1,97.5
AT4G15860,5.6,6.3,3.8,12.8,11.4,6.5,12.0,2.8
AT4G15870,3.6,14.4,2.6,14.1,3.9,8.9,9.3,8.6
AT4G15880,319.8,349.8,323.8,301.6,275.8,255.0,273.3,281.2
AT4G15890,183.0,155.1,180.3,126.7,160.7,137.0,162.4,115.6
AT4G15910,1284.9,1386.4,1520.6,1716.7,1568.2,2035.0,1861.2,1906.7
AT4G15920,218.7,275.0,319.7,354.1,404.8,416.1,363.0,432.0
AT4G15930,949.0,919.7,914.8,1017.9,1051.6,1222.5,1037.4,1194.1
245526_at,300.2,270.4,196.2,222.3,189.6,275.9,270.3,250.6
AT4G15955,38.9,16.2,45.3,32.1,19.9,17.6,31.7,28.4
AT4G15980,29.1,20.1,37.7,19.6,23.3,22.9,15.4,38.1
AT4G16010;AT4G16020,4.7,0.0,1.5,0.0,6.3,0.2,9.4,2.8
AT4G16020,1.6,3.0,2.0,1.6,1.1,1.2,2.2,1.5
AT4G16030,2.6,1.3,21.8,5.0,3.4,10.1,7.5,1.6
AT4G16040,27.9,2.4,37.2,7.9,20.0,23.4,23.9,14.4
AT4G16050,1.2,2.0,1.8,0.5,1.6,0.6,5.5,2.1
AT4G16060,141.9,198.8,183.9,210.5,157.1,204.2,131.0,192.8
245475_at,37.4,46.4,44.4,30.6,36.1,36.2,24.8,47.6
AT4G16090,19.8,8.3,5.7,13.4,13.0,11.4,13.9,5.3
AT4G16110,45.7,67.4,65.3,60.4,73.3,32.4,55.1,62.2
AT4G16130,155.6,138.2,148.8,155.6,204.2,176.2,208.2,150.8
AT4G16140,220.6,202.8,273.6,300.3,280.3,301.6,339.0,295.4
245480_at,56.8,64.2,70.1,58.3,59.9,71.3,70.3,82.2
AT4G16180,552.1,376.6,507.5,437.9,320.9,467.9,555.4,478.9
AT4G16190,346.8,322.1,247.8,223.7,351.4,264.5,275.2,252.0
AT4G16210,192.7,192.6,214.9,192.7,218.8,179.9,232.3,228.5
245485_at,105.9,118.6,99.6,105.0,85.1,87.0,71.3,81.9
AT4G16240,29.5,43.8,26.0,67.0,49.8,56.3,29.9,38.4
AT4G16250,117.4,150.3,168.5,143.9,132.9,162.2,134.9,160.4
AT4G16270,19.2,12.6,18.7,22.2,6.8,14.6,12.0,28.6
AT4G16280,109.5,150.9,187.3,155.4,120.8,125.6,101.7,120.8
AT4G16310,40.1,6.6,32.6,8.5,2.8,1.7,23.9,3.1
245491_at,87.4,68.9,85.3,51.8,70.2,67.9,74.7,78.9
AT4G16340,340.4,317.4,351.4,291.0,370.5,264.4,328.6,273.7
245493_at,24.8,28.6,43.5,36.8,30.0,20.1,22.9,42.8
AT4G16390,546.9,625.5,521.6,692.6,410.3,493.9,461.8,573.3
AT4G16400,37.6,18.1,38.1,30.2,25.9,38.0,31.9,24.4
AT4G16440,186.8,136.7,220.9,133.4,152.5,147.7,172.0,146.3
AT4G16460,11.5,10.5,5.1,10.6,5.1,17.7,18.5,15.2
AT4G16470,66.7,72.1,62.0,60.5,48.4,75.6,72.6,46.5
AT4G16480,70.7,85.8,58.3,72.1,95.0,86.5,113.3,100.6
AT4G16590,5.2,12.6,19.9,18.0,27.0,5.4,19.4,27.3
AT4G16600,18.4,22.9,41.7,27.3,21.1,54.6,20.4,25.9
AT4G16610,89.6,112.0,118.2,71.1,91.7,98.1,105.5,88.2
AT4G16620,12.8,14.4,8.2,28.2,4.5,4.8,17.2,6.0
245437_at,127.3,202.4,96.4,158.4,133.3,135.4,81.0,162.6
AT4G16650,142.3,208.0,164.9,178.8,160.5,189.7,151.6,165.0
AT4G16670,69.0,93.5,74.9,54.5,51.0,55.4,70.4,38.7
AT4G16680,1.8,1.7,6.4,10.4,1.3,1.6,10.1,9.1
AT4G16700,95.9,129.3,94.7,116.4,88.0,95.3,91.4,113.0
AT4G16710,144.7,275.5,176.7,276.8,192.0,277.0,182.2,234.4
AT4G16730,19.0,10.3,13.3,12.6,13.1,15.9,11.9,1.7
AT4G16740,20.2,20.3,4.5,22.7,2.6,34.2,17.9,24.7
AT4G16750,67.6,55.1,51.3,39.1,53.9,47.6,44.1,41.4
AT4G16800,311.8,328.4,381.3,359.9,370.9,370.4,366.4,384.3
AT4G16820,2.3,2.8,5.4,2.9,2.1,14.7,18.7,12.2
AT4G16860,14.4,24.0,20.3,37.2,20.2,25.0,14.5,29.8
AT4G16870,114.7,79.1,58.6,58.8,67.5,89.6,77.2,63.4
245450_at,3.5,2.8,3.6,1.3,1.9,6.2,2.7,2.3
AT4G16890,62.9,79.1,54.4,77.5,74.3,85.6,64.9,96.3
AT4G16910,6.6,0.5,0.9,8.7,3.1,2.0,13.3,2.2
AT4G16900,25.4,15.6,29.9,17.5,27.9,17.8,23.0,18.7
AT4G16920,20.5,15.3,20.3,15.1,22.5,21.9,21.9,15.2
AT4G16930,10.4,0.3,1.1,0.8,1.4,3.0,1.4,1.7
AT4G16950,232.3,238.1,164.7,217.4,185.7,177.6,176.1,186.0
AT4G16940;AT4G16960,42.8,57.3,56.0,44.3,84.8,55.9,105.7,53.2
AT4G16970,142.1,182.9,148.8,134.1,146.9,99.6,121.5,103.6
245459_at,4.2,9.7,26.4,23.5,14.7,20.9,21.3,18.3
AT4G16990,46.6,32.3,45.7,49.7,76.5,70.6,66.1,65.6
AT4G17000,97.3,208.0,101.7,201.5,112.5,207.5,101.9,185.7
AT4G17020,174.1,154.5,129.4,135.3,136.0,129.7,152.5,142.7
